filepath,filename,video_id,original_class,shot_type,has_text,joint_label,split,embedding_index
C:\Temp\shot-classification\labeled_dataset\space_text\0016_cut_002.jpg,0016_cut_002.jpg,0016,space_text,space,1,space_text,val,196
C:\Temp\shot-classification\labeled_dataset\space_text\0016_cut_004.jpg,0016_cut_004.jpg,0016,space_text,space,1,space_text,val,197
C:\Temp\shot-classification\labeled_dataset\space_text\0016_cut_006.jpg,0016_cut_006.jpg,0016,space_text,space,1,space_text,val,198
C:\Temp\shot-classification\labeled_dataset\space_text\0016_cut_008.jpg,0016_cut_008.jpg,0016,space_text,space,1,space_text,val,199
C:\Temp\shot-classification\labeled_dataset\space_text\0016_cut_012.jpg,0016_cut_012.jpg,0016,space_text,space,1,space_text,val,200
C:\Temp\shot-classification\labeled_dataset\wide_text\0016_cut_005.jpg,0016_cut_005.jpg,0016,wide_text,wide,1,wide_text,val,201
C:\Temp\shot-classification\labeled_dataset\wide_text\0016_cut_007.jpg,0016_cut_007.jpg,0016,wide_text,wide,1,wide_text,val,202
C:\Temp\shot-classification\labeled_dataset\close-up_text\0017_cut_005.jpg,0017_cut_005.jpg,0017,close-up_text,close-up,1,close-up_text,test,203
C:\Temp\shot-classification\labeled_dataset\medium_text\0017_cut_003.jpg,0017_cut_003.jpg,0017,medium_text,medium,1,medium_text,test,204
C:\Temp\shot-classification\labeled_dataset\medium_text\0017_cut_004.jpg,0017_cut_004.jpg,0017,medium_text,medium,1,medium_text,test,205
C:\Temp\shot-classification\labeled_dataset\medium_text\0017_cut_006.jpg,0017_cut_006.jpg,0017,medium_text,medium,1,medium_text,test,206
C:\Temp\shot-classification\labeled_dataset\medium_text\0017_cut_007.jpg,0017_cut_007.jpg,0017,medium_text,medium,1,medium_text,test,207
C:\Temp\shot-classification\labeled_dataset\medium_text\0017_cut_010.jpg,0017_cut_010.jpg,0017,medium_text,medium,1,medium_text,test,208
C:\Temp\shot-classification\labeled_dataset\medium_text\0017_cut_012.jpg,0017_cut_012.jpg,0017,medium_text,medium,1,medium_text,test,209
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_001.jpg,0017_cut_001.jpg,0017,wide_text,wide,1,wide_text,test,210
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_002.jpg,0017_cut_002.jpg,0017,wide_text,wide,1,wide_text,test,211
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_008.jpg,0017_cut_008.jpg,0017,wide_text,wide,1,wide_text,test,212
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_009.jpg,0017_cut_009.jpg,0017,wide_text,wide,1,wide_text,test,213
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_011.jpg,0017_cut_011.jpg,0017,wide_text,wide,1,wide_text,test,214
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_013.jpg,0017_cut_013.jpg,0017,wide_text,wide,1,wide_text,test,215
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_014.jpg,0017_cut_014.jpg,0017,wide_text,wide,1,wide_text,test,216
C:\Temp\shot-classification\labeled_dataset\medium_text\0018_cut_004.jpg,0018_cut_004.jpg,0018,medium_text,medium,1,medium_text,train,217
C:\Temp\shot-classification\labeled_dataset\wide_text\0018_cut_001.jpg,0018_cut_001.jpg,0018,wide_text,wide,1,wide_text,train,218
C:\Temp\shot-classification\labeled_dataset\wide_text\0018_cut_002.jpg,0018_cut_002.jpg,0018,wide_text,wide,1,wide_text,train,219
C:\Temp\shot-classification\labeled_dataset\close-up_text\0019_cut_002.jpg,0019_cut_002.jpg,0019,close-up_text,close-up,1,close-up_text,test,220
C:\Temp\shot-classification\labeled_dataset\medium_text\0019_cut_001.jpg,0019_cut_001.jpg,0019,medium_text,medium,1,medium_text,test,221
C:\Temp\shot-classification\labeled_dataset\object_text\0019_cut_003.jpg,0019_cut_003.jpg,0019,object_text,object,1,object_text,test,222
C:\Temp\shot-classification\labeled_dataset\wide_text\0019_cut_004.jpg,0019_cut_004.jpg,0019,wide_text,wide,1,wide_text,test,223
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_002.jpg,0020_cut_002.jpg,0020,medium_text,medium,1,medium_text,test,224
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_003.jpg,0020_cut_003.jpg,0020,medium_text,medium,1,medium_text,test,225
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_004.jpg,0020_cut_004.jpg,0020,medium_text,medium,1,medium_text,test,226
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_005.jpg,0020_cut_005.jpg,0020,medium_text,medium,1,medium_text,test,227
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_006.jpg,0020_cut_006.jpg,0020,medium_text,medium,1,medium_text,test,228
C:\Temp\shot-classification\labeled_dataset\close-up_text\0021_cut_001.jpg,0021_cut_001.jpg,0021,close-up_text,close-up,1,close-up_text,train,229
C:\Temp\shot-classification\labeled_dataset\medium_text\0021_cut_004.jpg,0021_cut_004.jpg,0021,medium_text,medium,1,medium_text,train,230
C:\Temp\shot-classification\labeled_dataset\medium_text\0021_cut_005.jpg,0021_cut_005.jpg,0021,medium_text,medium,1,medium_text,train,231
C:\Temp\shot-classification\labeled_dataset\wide_text\0021_cut_002.jpg,0021_cut_002.jpg,0021,wide_text,wide,1,wide_text,train,232
C:\Temp\shot-classification\labeled_dataset\wide_text\0021_cut_003.jpg,0021_cut_003.jpg,0021,wide_text,wide,1,wide_text,train,233
C:\Temp\shot-classification\labeled_dataset\medium_text\0022_cut_005.jpg,0022_cut_005.jpg,0022,medium_text,medium,1,medium_text,train,234
C:\Temp\shot-classification\labeled_dataset\medium_text\0022_cut_006.jpg,0022_cut_006.jpg,0022,medium_text,medium,1,medium_text,train,235
C:\Temp\shot-classification\labeled_dataset\object_notext\0022_cut_001.jpg,0022_cut_001.jpg,0022,object_notext,object,0,object_notext,train,236
C:\Temp\shot-classification\labeled_dataset\wide_notext\0022_cut_002.jpg,0022_cut_002.jpg,0022,wide_notext,wide,0,wide_notext,train,237
C:\Temp\shot-classification\labeled_dataset\wide_text\0022_cut_003.jpg,0022_cut_003.jpg,0022,wide_text,wide,1,wide_text,train,238
C:\Temp\shot-classification\labeled_dataset\wide_text\0022_cut_004.jpg,0022_cut_004.jpg,0022,wide_text,wide,1,wide_text,train,239
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_001.jpg,0023_cut_001.jpg,0023,medium_text,medium,1,medium_text,train,240
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_002.jpg,0023_cut_002.jpg,0023,medium_text,medium,1,medium_text,train,241
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_004.jpg,0023_cut_004.jpg,0023,medium_text,medium,1,medium_text,train,242
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_005.jpg,0023_cut_005.jpg,0023,medium_text,medium,1,medium_text,train,243
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_006.jpg,0023_cut_006.jpg,0023,medium_text,medium,1,medium_text,train,244
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_007.jpg,0023_cut_007.jpg,0023,medium_text,medium,1,medium_text,train,245
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_008.jpg,0023_cut_008.jpg,0023,medium_text,medium,1,medium_text,train,246
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_009.jpg,0023_cut_009.jpg,0023,medium_text,medium,1,medium_text,train,247
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_010.jpg,0023_cut_010.jpg,0023,medium_text,medium,1,medium_text,train,248
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_011.jpg,0023_cut_011.jpg,0023,medium_text,medium,1,medium_text,train,249
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_012.jpg,0023_cut_012.jpg,0023,medium_text,medium,1,medium_text,train,250
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_013.jpg,0023_cut_013.jpg,0023,medium_text,medium,1,medium_text,train,251
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_014.jpg,0023_cut_014.jpg,0023,medium_text,medium,1,medium_text,train,252
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_015.jpg,0023_cut_015.jpg,0023,medium_text,medium,1,medium_text,train,253
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_016.jpg,0023_cut_016.jpg,0023,medium_text,medium,1,medium_text,train,254
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_017.jpg,0023_cut_017.jpg,0023,medium_text,medium,1,medium_text,train,255
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_018.jpg,0023_cut_018.jpg,0023,medium_text,medium,1,medium_text,train,256
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_019.jpg,0023_cut_019.jpg,0023,medium_text,medium,1,medium_text,train,257
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_020.jpg,0023_cut_020.jpg,0023,medium_text,medium,1,medium_text,train,258
C:\Temp\shot-classification\labeled_dataset\wide_text\0023_cut_003.jpg,0023_cut_003.jpg,0023,wide_text,wide,1,wide_text,train,259
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0024_cut_012.jpg,0024_cut_012.jpg,0024,close-up_notext,close-up,0,close-up_notext,train,260
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0024_cut_016.jpg,0024_cut_016.jpg,0024,close-up_notext,close-up,0,close-up_notext,train,261
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0024_cut_019.jpg,0024_cut_019.jpg,0024,close-up_notext,close-up,0,close-up_notext,train,262
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0024_cut_026.jpg,0024_cut_026.jpg,0024,close-up_notext,close-up,0,close-up_notext,train,263
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_010.jpg,0024_cut_010.jpg,0024,close-up_text,close-up,1,close-up_text,train,264
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_011.jpg,0024_cut_011.jpg,0024,close-up_text,close-up,1,close-up_text,train,265
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_024.jpg,0024_cut_024.jpg,0024,close-up_text,close-up,1,close-up_text,train,266
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_027.jpg,0024_cut_027.jpg,0024,close-up_text,close-up,1,close-up_text,train,267
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_029.jpg,0024_cut_029.jpg,0024,close-up_text,close-up,1,close-up_text,train,268
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_030.jpg,0024_cut_030.jpg,0024,close-up_text,close-up,1,close-up_text,train,269
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_031.jpg,0024_cut_031.jpg,0024,close-up_text,close-up,1,close-up_text,train,270
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_033.jpg,0024_cut_033.jpg,0024,close-up_text,close-up,1,close-up_text,train,271
C:\Temp\shot-classification\labeled_dataset\medium_notext\0024_cut_017.jpg,0024_cut_017.jpg,0024,medium_notext,medium,0,medium_notext,train,272
C:\Temp\shot-classification\labeled_dataset\medium_notext\0024_cut_018.jpg,0024_cut_018.jpg,0024,medium_notext,medium,0,medium_notext,train,273
C:\Temp\shot-classification\labeled_dataset\medium_notext\0024_cut_020.jpg,0024_cut_020.jpg,0024,medium_notext,medium,0,medium_notext,train,274
C:\Temp\shot-classification\labeled_dataset\medium_notext\0024_cut_025.jpg,0024_cut_025.jpg,0024,medium_notext,medium,0,medium_notext,train,275
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_002.jpg,0024_cut_002.jpg,0024,medium_text,medium,1,medium_text,train,276
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_003.jpg,0024_cut_003.jpg,0024,medium_text,medium,1,medium_text,train,277
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_004.jpg,0024_cut_004.jpg,0024,medium_text,medium,1,medium_text,train,278
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_008.jpg,0024_cut_008.jpg,0024,medium_text,medium,1,medium_text,train,279
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_009.jpg,0024_cut_009.jpg,0024,medium_text,medium,1,medium_text,train,280
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_013.jpg,0024_cut_013.jpg,0024,medium_text,medium,1,medium_text,train,281
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_014.jpg,0024_cut_014.jpg,0024,medium_text,medium,1,medium_text,train,282
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_021.jpg,0024_cut_021.jpg,0024,medium_text,medium,1,medium_text,train,283
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_022.jpg,0024_cut_022.jpg,0024,medium_text,medium,1,medium_text,train,284
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_023.jpg,0024_cut_023.jpg,0024,medium_text,medium,1,medium_text,train,285
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_028.jpg,0024_cut_028.jpg,0024,medium_text,medium,1,medium_text,train,286
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_032.jpg,0024_cut_032.jpg,0024,medium_text,medium,1,medium_text,train,287
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_001.jpg,0024_cut_001.jpg,0024,wide_text,wide,1,wide_text,train,288
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_005.jpg,0024_cut_005.jpg,0024,wide_text,wide,1,wide_text,train,289
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_006.jpg,0024_cut_006.jpg,0024,wide_text,wide,1,wide_text,train,290
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_007.jpg,0024_cut_007.jpg,0024,wide_text,wide,1,wide_text,train,291
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_015.jpg,0024_cut_015.jpg,0024,wide_text,wide,1,wide_text,train,292
C:\Temp\shot-classification\labeled_dataset\close-up_text\0025_cut_011.jpg,0025_cut_011.jpg,0025,close-up_text,close-up,1,close-up_text,test,293
C:\Temp\shot-classification\labeled_dataset\medium_notext\0025_cut_005.jpg,0025_cut_005.jpg,0025,medium_notext,medium,0,medium_notext,test,294
C:\Temp\shot-classification\labeled_dataset\medium_notext\0025_cut_006.jpg,0025_cut_006.jpg,0025,medium_notext,medium,0,medium_notext,test,295
C:\Temp\shot-classification\labeled_dataset\medium_notext\0025_cut_007.jpg,0025_cut_007.jpg,0025,medium_notext,medium,0,medium_notext,test,296
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_001.jpg,0025_cut_001.jpg,0025,medium_text,medium,1,medium_text,test,297
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_003.jpg,0025_cut_003.jpg,0025,medium_text,medium,1,medium_text,test,298
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_004.jpg,0025_cut_004.jpg,0025,medium_text,medium,1,medium_text,test,299
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_008.jpg,0025_cut_008.jpg,0025,medium_text,medium,1,medium_text,test,300
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_009.jpg,0025_cut_009.jpg,0025,medium_text,medium,1,medium_text,test,301
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_010.jpg,0025_cut_010.jpg,0025,medium_text,medium,1,medium_text,test,302
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_012.jpg,0025_cut_012.jpg,0025,medium_text,medium,1,medium_text,test,303
C:\Temp\shot-classification\labeled_dataset\wide_text\0025_cut_002.jpg,0025_cut_002.jpg,0025,wide_text,wide,1,wide_text,test,304
C:\Temp\shot-classification\labeled_dataset\medium_text\0026_cut_001.jpg,0026_cut_001.jpg,0026,medium_text,medium,1,medium_text,val,305
C:\Temp\shot-classification\labeled_dataset\medium_text\0026_cut_003.jpg,0026_cut_003.jpg,0026,medium_text,medium,1,medium_text,val,306
C:\Temp\shot-classification\labeled_dataset\medium_text\0026_cut_004.jpg,0026_cut_004.jpg,0026,medium_text,medium,1,medium_text,val,307
C:\Temp\shot-classification\labeled_dataset\wide_text\0026_cut_002.jpg,0026_cut_002.jpg,0026,wide_text,wide,1,wide_text,val,308
C:\Temp\shot-classification\labeled_dataset\wide_text\0027_cut_001.jpg,0027_cut_001.jpg,0027,wide_text,wide,1,wide_text,train,309
C:\Temp\shot-classification\labeled_dataset\wide_text\0027_cut_002.jpg,0027_cut_002.jpg,0027,wide_text,wide,1,wide_text,train,310
C:\Temp\shot-classification\labeled_dataset\medium_notext\0028_cut_004.jpg,0028_cut_004.jpg,0028,medium_notext,medium,0,medium_notext,train,311
C:\Temp\shot-classification\labeled_dataset\medium_notext\0028_cut_006.jpg,0028_cut_006.jpg,0028,medium_notext,medium,0,medium_notext,train,312
C:\Temp\shot-classification\labeled_dataset\medium_notext\0028_cut_007.jpg,0028_cut_007.jpg,0028,medium_notext,medium,0,medium_notext,train,313
C:\Temp\shot-classification\labeled_dataset\medium_notext\0028_cut_010.jpg,0028_cut_010.jpg,0028,medium_notext,medium,0,medium_notext,train,314
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_001.jpg,0028_cut_001.jpg,0028,medium_text,medium,1,medium_text,train,315
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_002.jpg,0028_cut_002.jpg,0028,medium_text,medium,1,medium_text,train,316
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_003.jpg,0028_cut_003.jpg,0028,medium_text,medium,1,medium_text,train,317
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_005.jpg,0028_cut_005.jpg,0028,medium_text,medium,1,medium_text,train,318
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_008.jpg,0028_cut_008.jpg,0028,medium_text,medium,1,medium_text,train,319
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_009.jpg,0028_cut_009.jpg,0028,medium_text,medium,1,medium_text,train,320
C:\Temp\shot-classification\labeled_dataset\wide_text\0028_cut_011.jpg,0028_cut_011.jpg,0028,wide_text,wide,1,wide_text,train,321
C:\Temp\shot-classification\labeled_dataset\close-up_text\0029_cut_009.jpg,0029_cut_009.jpg,0029,close-up_text,close-up,1,close-up_text,train,322
C:\Temp\shot-classification\labeled_dataset\close-up_text\0029_cut_010.jpg,0029_cut_010.jpg,0029,close-up_text,close-up,1,close-up_text,train,323
C:\Temp\shot-classification\labeled_dataset\close-up_text\0029_cut_022.jpg,0029_cut_022.jpg,0029,close-up_text,close-up,1,close-up_text,train,324
C:\Temp\shot-classification\labeled_dataset\medium_notext\0029_cut_001.jpg,0029_cut_001.jpg,0029,medium_notext,medium,0,medium_notext,train,325
C:\Temp\shot-classification\labeled_dataset\medium_text\0029_cut_005.jpg,0029_cut_005.jpg,0029,medium_text,medium,1,medium_text,train,326
