filepath,filename,video_id,original_class,shot_type,has_text,joint_label
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_002.jpg,0017_cut_002.jpg,17,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_008.jpg,0017_cut_008.jpg,17,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_009.jpg,0017_cut_009.jpg,17,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_011.jpg,0017_cut_011.jpg,17,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_013.jpg,0017_cut_013.jpg,17,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0017_cut_014.jpg,0017_cut_014.jpg,17,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0018_cut_004.jpg,0018_cut_004.jpg,18,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0018_cut_001.jpg,0018_cut_001.jpg,18,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0018_cut_002.jpg,0018_cut_002.jpg,18,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0019_cut_002.jpg,0019_cut_002.jpg,19,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0019_cut_001.jpg,0019_cut_001.jpg,19,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\object_text\0019_cut_003.jpg,0019_cut_003.jpg,19,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0019_cut_004.jpg,0019_cut_004.jpg,19,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_002.jpg,0020_cut_002.jpg,20,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_003.jpg,0020_cut_003.jpg,20,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_004.jpg,0020_cut_004.jpg,20,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_005.jpg,0020_cut_005.jpg,20,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0020_cut_006.jpg,0020_cut_006.jpg,20,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0021_cut_001.jpg,0021_cut_001.jpg,21,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0021_cut_004.jpg,0021_cut_004.jpg,21,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0021_cut_005.jpg,0021_cut_005.jpg,21,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0021_cut_002.jpg,0021_cut_002.jpg,21,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0021_cut_003.jpg,0021_cut_003.jpg,21,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0022_cut_005.jpg,0022_cut_005.jpg,22,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0022_cut_006.jpg,0022_cut_006.jpg,22,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\object_notext\0022_cut_001.jpg,0022_cut_001.jpg,22,object_notext,object,0,object_notext
C:\Temp\shot-classification\labeled_dataset\wide_notext\0022_cut_002.jpg,0022_cut_002.jpg,22,wide_notext,wide,0,wide_notext
C:\Temp\shot-classification\labeled_dataset\wide_text\0022_cut_003.jpg,0022_cut_003.jpg,22,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0022_cut_004.jpg,0022_cut_004.jpg,22,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_001.jpg,0023_cut_001.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_002.jpg,0023_cut_002.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_004.jpg,0023_cut_004.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_005.jpg,0023_cut_005.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_006.jpg,0023_cut_006.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_007.jpg,0023_cut_007.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_008.jpg,0023_cut_008.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_009.jpg,0023_cut_009.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_010.jpg,0023_cut_010.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_011.jpg,0023_cut_011.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_012.jpg,0023_cut_012.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_013.jpg,0023_cut_013.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_014.jpg,0023_cut_014.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_015.jpg,0023_cut_015.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_016.jpg,0023_cut_016.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_017.jpg,0023_cut_017.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_018.jpg,0023_cut_018.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_019.jpg,0023_cut_019.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0023_cut_020.jpg,0023_cut_020.jpg,23,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0023_cut_003.jpg,0023_cut_003.jpg,23,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0024_cut_012.jpg,0024_cut_012.jpg,24,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0024_cut_016.jpg,0024_cut_016.jpg,24,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0024_cut_019.jpg,0024_cut_019.jpg,24,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0024_cut_026.jpg,0024_cut_026.jpg,24,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_010.jpg,0024_cut_010.jpg,24,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_011.jpg,0024_cut_011.jpg,24,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_024.jpg,0024_cut_024.jpg,24,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_027.jpg,0024_cut_027.jpg,24,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_029.jpg,0024_cut_029.jpg,24,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_030.jpg,0024_cut_030.jpg,24,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_031.jpg,0024_cut_031.jpg,24,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0024_cut_033.jpg,0024_cut_033.jpg,24,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0024_cut_017.jpg,0024_cut_017.jpg,24,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0024_cut_018.jpg,0024_cut_018.jpg,24,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0024_cut_020.jpg,0024_cut_020.jpg,24,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0024_cut_025.jpg,0024_cut_025.jpg,24,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_002.jpg,0024_cut_002.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_003.jpg,0024_cut_003.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_004.jpg,0024_cut_004.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_008.jpg,0024_cut_008.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_009.jpg,0024_cut_009.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_013.jpg,0024_cut_013.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_014.jpg,0024_cut_014.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_021.jpg,0024_cut_021.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_022.jpg,0024_cut_022.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_023.jpg,0024_cut_023.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_028.jpg,0024_cut_028.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0024_cut_032.jpg,0024_cut_032.jpg,24,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_001.jpg,0024_cut_001.jpg,24,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_005.jpg,0024_cut_005.jpg,24,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_006.jpg,0024_cut_006.jpg,24,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_007.jpg,0024_cut_007.jpg,24,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0024_cut_015.jpg,0024_cut_015.jpg,24,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0025_cut_011.jpg,0025_cut_011.jpg,25,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0025_cut_005.jpg,0025_cut_005.jpg,25,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0025_cut_006.jpg,0025_cut_006.jpg,25,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0025_cut_007.jpg,0025_cut_007.jpg,25,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_001.jpg,0025_cut_001.jpg,25,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_003.jpg,0025_cut_003.jpg,25,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_004.jpg,0025_cut_004.jpg,25,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_008.jpg,0025_cut_008.jpg,25,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_009.jpg,0025_cut_009.jpg,25,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_010.jpg,0025_cut_010.jpg,25,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0025_cut_012.jpg,0025_cut_012.jpg,25,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0025_cut_002.jpg,0025_cut_002.jpg,25,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0026_cut_001.jpg,0026_cut_001.jpg,26,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0026_cut_003.jpg,0026_cut_003.jpg,26,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0026_cut_004.jpg,0026_cut_004.jpg,26,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0026_cut_002.jpg,0026_cut_002.jpg,26,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0027_cut_001.jpg,0027_cut_001.jpg,27,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0027_cut_002.jpg,0027_cut_002.jpg,27,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0028_cut_004.jpg,0028_cut_004.jpg,28,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0028_cut_006.jpg,0028_cut_006.jpg,28,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0028_cut_007.jpg,0028_cut_007.jpg,28,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0028_cut_010.jpg,0028_cut_010.jpg,28,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_001.jpg,0028_cut_001.jpg,28,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_002.jpg,0028_cut_002.jpg,28,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_003.jpg,0028_cut_003.jpg,28,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_005.jpg,0028_cut_005.jpg,28,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_008.jpg,0028_cut_008.jpg,28,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0028_cut_009.jpg,0028_cut_009.jpg,28,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\wide_text\0028_cut_011.jpg,0028_cut_011.jpg,28,wide_text,wide,1,wide_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0029_cut_009.jpg,0029_cut_009.jpg,29,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0029_cut_010.jpg,0029_cut_010.jpg,29,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0029_cut_022.jpg,0029_cut_022.jpg,29,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0029_cut_001.jpg,0029_cut_001.jpg,29,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_text\0029_cut_005.jpg,0029_cut_005.jpg,29,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0029_cut_007.jpg,0029_cut_007.jpg,29,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0029_cut_012.jpg,0029_cut_012.jpg,29,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0029_cut_019.jpg,0029_cut_019.jpg,29,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0029_cut_029.jpg,0029_cut_029.jpg,29,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\object_text\0029_cut_004.jpg,0029_cut_004.jpg,29,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0029_cut_006.jpg,0029_cut_006.jpg,29,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0029_cut_015.jpg,0029_cut_015.jpg,29,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0029_cut_020.jpg,0029_cut_020.jpg,29,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0029_cut_021.jpg,0029_cut_021.jpg,29,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0029_cut_027.jpg,0029_cut_027.jpg,29,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_002.jpg,0029_cut_002.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_003.jpg,0029_cut_003.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_008.jpg,0029_cut_008.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_011.jpg,0029_cut_011.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_013.jpg,0029_cut_013.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_014.jpg,0029_cut_014.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_016.jpg,0029_cut_016.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_017.jpg,0029_cut_017.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_018.jpg,0029_cut_018.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_023.jpg,0029_cut_023.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_024.jpg,0029_cut_024.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_025.jpg,0029_cut_025.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_026.jpg,0029_cut_026.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\space_text\0029_cut_028.jpg,0029_cut_028.jpg,29,space_text,space,1,space_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0030_cut_003.jpg,0030_cut_003.jpg,30,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0030_cut_013.jpg,0030_cut_013.jpg,30,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0030_cut_015.jpg,0030_cut_015.jpg,30,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0030_cut_025.jpg,0030_cut_025.jpg,30,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0030_cut_011.jpg,0030_cut_011.jpg,30,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0030_cut_022.jpg,0030_cut_022.jpg,30,medium_notext,medium,0,medium_notext
